TransportId,Name,StopId,StreetNumber,StreetName,Suburb,PostCode,State,Country,EntranceType,Latitude,Longitude,ExitNumber
6638,Dora,576,108,Macquarie Street,Morisset,2264,New South Wales,Australia,Lift,-33.108838,151.488156,NULL
6639,Macquarie,577,108,Macquarie Street,Morisset,2264,New South Wales,Australia,Stairs,-33.109079,151.488153,NULL
6640,Dora,578,108,Macquarie Street,Morisset,2264,New South Wales,Australia,Stairs,-33.108931,151.488060,NULL
6641,Dora,579,83,B53,Morisset,2264,New South Wales,Australia,Ramp,-33.108950,151.487884,NULL
6642,Coleborne,580,103-105,Railway Parade,Mortdale,2223,New South Wales,Australia,Lift,-33.971122,151.081084,NULL
6643,Coleborne,581,103-105,Railway Parade,Mortdale,2223,New South Wales,Australia,Stairs,-33.971239,151.081009,NULL
6644,Cook,582,2,Morts Road,Mortdale,2223,New South Wales,Australia,Lift,-33.971040,151.080879,NULL
6645,Cook,583,2A,Morts Road,Mortdale,2223,New South Wales,Australia,Stairs,-33.971165,151.080809,NULL
6646,Argyle,584,NULL,NULL,Moss Vale,2577,New South Wales,Australia,Path,-34.548389,150.372103,NULL
6647,Lackey,585,247,Argyle Street,Moss Vale,2577,New South Wales,Australia,Path,-34.547592,150.371870,NULL
6648,Pacific,586,599,Pacific Highway,Mount Colah,2079,New South Wales,Australia,Stairs,-33.671292,151.115098,NULL
6649,North,587,NULL,NULL,Mount Druitt,2770,New South Wales,Australia,Ramp,-33.769056,150.820321,NULL
6650,North,588,NULL,NULL,Mount Druitt,2770,New South Wales,Australia,Stairs,-33.768884,150.820314,NULL
6651,North,589,NULL,NULL,Mount Druitt,2770,New South Wales,Australia,Lift,-33.769032,150.820186,NULL
6652,North,590,53,North Parade,Mount Druitt,2770,New South Wales,Australia,Stairs,-33.769402,150.820177,NULL
6653,Beames,591,211,Beames Avenue,Mount Druitt,2770,New South Wales,Australia,Lift,-33.769777,150.820169,NULL
6654,North,592,53,North Parade,Mount Druitt,2770,New South Wales,Australia,Lift,-33.769410,150.820142,NULL
6655,Beames,593,NULL,NULL,Mount Druitt,2770,New South Wales,Australia,Ramp,-33.769957,150.820108,NULL
6656,Beames,594,1,Coates Street,Mount Druitt,2770,New South Wales,Australia,Stairs,-33.769759,150.819919,NULL
6657,North,595,51,North Parade,Mount Druitt,2770,New South Wales,Australia,Lift,-33.768855,150.819857,NULL
6658,North,596,51,North Parade,Mount Druitt,2770,New South Wales,Australia,Stairs,-33.769032,150.819779,NULL
6659,North,597,NULL,NULL,Mount Druitt,2770,New South Wales,Australia,Stairs,-33.768833,150.819593,NULL
6660,Harwood,598,7,Harwood Avenue,Mount Kuring-Gai,2080,New South Wales,Australia,Stairs,-33.653827,151.137012,NULL
6661,Harwood,599,7,Harwood Avenue,Mount Kuring-Gai,2080,New South Wales,Australia,Ramp,-33.653823,151.136988,NULL
6662,Pacific,600,787-795,Pacific Highway,Mount Kuring-Gai,2080,New South Wales,Australia,Ramp,-33.653769,151.136568,NULL
6663,Patrick,601,35a,Station Street,Mount Victoria,2786,New South Wales,Australia,Stairs,-33.588267,150.257054,NULL
6664,Station,602,35a,Station Street,Mount Victoria,2786,New South Wales,Australia,Stairs,-33.588175,150.256825,NULL
6665,Mulgrave,603,122,Mulgrave Road,Mulgrave,2756,New South Wales,Australia,Ramp,-33.626498,150.829898,NULL
6666,Elizabeth,604,NULL,NULL,Sydney,2000,New South Wales,Australia,Stairs,-33.874934,151.209861,NULL
6667,Elizabeth,605,149,Liverpool Street,Sydney,2000,New South Wales,Australia,Escalators,-33.876913,151.209825,NULL
6668,Elizabeth,606,287,Elizabeth Street,Sydney,2000,New South Wales,Australia,Stairs,-33.876529,151.209806,NULL
6669,Elizabeth,607,149,Liverpool Street,Sydney,2000,New South Wales,Australia,Lift,-33.876591,151.209734,NULL
6670,Elizabeth,608,201-217,Elizabeth Street,Sydney,2000,New South Wales,Australia,Escalators,-33.874827,151.209529,NULL
6671,Liverpool,609,299,Elizabeth Street,Sydney,2000,New South Wales,Australia,Escalators,-33.876712,151.209218,NULL
6672,Liverpool,610,299,Elizabeth Street,Sydney,2000,New South Wales,Australia,Stairs,-33.876698,151.209194,NULL
6673,Market,611,35,Market Street,Muswellbrook,2333,New South Wales,Australia,Ramp,-32.267441,150.890863,NULL
6674,Market,612,35,Market Street,Muswellbrook,2333,New South Wales,Australia,Stairs,-32.267585,150.890803,NULL
6675,Market,613,18,Market Street,Muswellbrook,2333,New South Wales,Australia,Stairs,-32.267426,150.890461,NULL
6676,Goonak,614,45,Narara Crescent,Narara,2250,New South Wales,Australia,Path,-33.394781,151.344553,NULL
6677,Narara Valley,615,44,Narara Valley Drive,Narara,2250,New South Wales,Australia,Stairs,-33.394594,151.344433,NULL
6678,Narara Valley,616,44,Narara Valley Drive,Narara,2250,New South Wales,Australia,Path,-33.394606,151.344415,NULL
6679,Hannans,617,117,Hannans Road,Narwee,2209,New South Wales,Australia,Path,-33.947500,151.070799,NULL
6680,Hurst,618,3,Fisher Place,Narwee,2209,New South Wales,Australia,Path,-33.947831,151.070644,NULL
6681,Hannell,619,10,Dangar Street,Wickham,2293,New South Wales,Australia,Path,-32.924128,151.759867,NULL
6682,Hannell,620,27,Station Street,Wickham,2293,New South Wales,Australia,Path,-32.924432,151.759635,NULL
6683,Charles,621,27,Station Street,Wickham,2293,New South Wales,Australia,Path,-32.923917,151.759388,NULL
6684,Cooper,622,850,Hunter Street,Newcastle West,2302,New South Wales,Australia,Path,-32.924456,151.758950,NULL
6685,King,623,324A,King Street,Newtown,2042,New South Wales,Australia,Lift,-33.897948,151.178891,NULL
6686,King,624,324A,King Street,Newtown,2042,New South Wales,Australia,Ramp,-33.897876,151.178881,NULL
6687,Kathleen Morreau,625,23,Kathleen Morreau Road,Niagara Park,2250,New South Wales,Australia,Stairs,-33.383228,151.354572,NULL
6688,Washington,626,23,Kathleen Morreau Road,Niagara Park,2250,New South Wales,Australia,Stairs,-33.383070,151.354404,NULL
6689,Denman,627,54,Denman Parade,Normanhurst,2076,New South Wales,Australia,Path,-33.720908,151.097151,NULL
6690,Malsbury,628,2,Eaton Avenue,Normanhurst,2076,New South Wales,Australia,Path,-33.720647,151.096902,NULL
6691,Delhi,629,19,Delhi Road,North Ryde,2113,New South Wales,Australia,Lift,-33.794552,151.137925,NULL
6692,Delhi,630,19,Delhi Road,North Ryde,2113,New South Wales,Australia,Escalators,-33.794514,151.137923,NULL
6693,Queen,631,81,Queen Street,North Strathfield,2137,New South Wales,Australia,Stairs,-33.859162,151.088501,NULL
6694,Hamilton,632,2A,Hamilton Street,North Strathfield,2137,New South Wales,Australia,Ramp,-33.859706,151.088207,NULL
6695,Blue,633,42,Blue Street,North Sydney,2060,New South Wales,Australia,Path,-33.841022,151.207498,NULL
6696,Blue,634,32,Blue Street,North Sydney,2060,New South Wales,Australia,Path,-33.841003,151.207374,NULL
6697,Station,635,4,Flinders Street,North Wollongong,2500,New South Wales,Australia,Stairs,-34.412350,150.891562,NULL
6698,Station,636,2a,Flinders Street,North Wollongong,2500,New South Wales,Australia,Path,-34.412118,150.891559,NULL
6699,Station,637,2a,Flinders Street,North Wollongong,2500,New South Wales,Australia,Lift,-34.412111,150.891528,NULL
6700,Porter,638,18,Porter Street,North Wollongong,2500,New South Wales,Australia,Lift,-34.412085,150.891361,NULL
6701,Porter,639,18,Porter Street,North Wollongong,2500,New South Wales,Australia,Path,-34.412087,150.891326,NULL
6702,Porter,640,20,Porter Street,North Wollongong,2500,New South Wales,Australia,Stairs,-34.412306,150.891248,NULL
6703,Pomeroy,641,27,Beronga Street,North Strathfield,2137,New South Wales,Australia,Ramp,-33.857557,151.087398,NULL
6704,Stanford,642,NULL,Stanford Drive,Oak Flats,2529,New South Wales,Australia,Ramp,-34.571981,150.820611,NULL
6705,Stanford,643,NULL,Stanford Drive,Oak Flats,2529,New South Wales,Australia,Stairs,-34.571888,150.820453,NULL
6706,Stanford,644,NULL,Stanford Drive,Oak Flats,2529,New South Wales,Australia,Ramp,-34.571730,150.820208,NULL
6707,Oatley,645,12A,Oatley Parade,Oatley,2223,New South Wales,Australia,Lift,-33.980228,151.079292,NULL
6708,River,646,4,Mulga Road,Oatley,2223,New South Wales,Australia,Stairs,-33.980004,151.078968,NULL
6709,Mulga,647,NULL,NULL,Oatley,2223,New South Wales,Australia,Lift,-33.980259,151.078761,NULL
6710,Park,648,1,Park Street,Sydney Olympic Park,2127,New South Wales,Australia,Path,-33.846111,151.070683,NULL
6711,Dawn Fraser,649,8,Dawn Fraser Avenue,Sydney Olympic Park,2127,New South Wales,Australia,Path,-33.846478,151.070287,NULL
6712,Murray Rose,650,7,Murray Rose Avenue,Sydney Olympic Park,2127,New South Wales,Australia,Path,-33.846086,151.070081,NULL
6713,Dawn Fraser,651,8,Dawn Fraser Avenue,Sydney Olympic Park,2127,New South Wales,Australia,Path,-33.846566,151.070046,NULL
6714,Murray Rose,652,NULL,NULL,Sydney Olympic Park,2127,New South Wales,Australia,Stairs,-33.846173,151.069828,NULL
6715,Dawn Fraser,653,10,Dawn Fraser Avenue,Sydney Olympic Park,2127,New South Wales,Australia,Stairs,-33.846706,151.069556,NULL
6716,Murray Rose,654,11,Murray Rose Avenue,Sydney Olympic Park,2127,New South Wales,Australia,Ramp,-33.846343,151.069495,NULL
6717,Dawn Fraser,655,NULL,NULL,Sydney Olympic Park,2127,New South Wales,Australia,Path,-33.846785,151.069456,NULL
6718,Murray Rose,656,11,Murray Rose Avenue,Sydney Olympic Park,2127,New South Wales,Australia,Stairs,-33.846393,151.069391,NULL
6719,Murray Rose,657,11,Murray Rose Avenue,Sydney Olympic Park,2127,New South Wales,Australia,Lift,-33.846394,151.069248,NULL
6720,Dawn Fraser,658,NULL,NULL,Sydney Olympic Park,2127,New South Wales,Australia,Path,-33.846869,151.069215,NULL
6721,Murray Rose,659,11,Murray Rose Avenue,Sydney Olympic Park,2127,New South Wales,Australia,Stairs,-33.846479,151.069006,NULL
6722,Showground,660,1,Showground Road,Sydney Olympic Park,2127,New South Wales,Australia,Path,-33.846984,151.068271,NULL
6723,Lady Carrington,661,42,Lady Carrington Road,Otford,2508,New South Wales,Australia,Stairs,-34.210526,151.005908,NULL
6724,Lady Carrington,662,42,Lady Carrington Road,Otford,2508,New South Wales,Australia,Ramp,-34.210722,151.005521,NULL
6725,Station,663,42,Lady Carrington Road,Otford,2508,New South Wales,Australia,Stairs,-34.211092,151.005504,NULL
6726,Mill,664,NULL,NULL,Ourimbah,2258,New South Wales,Australia,Stairs,-33.359656,151.370276,NULL
6727,Mill,665,80,Brownlee Street,Ourimbah,2258,New South Wales,Australia,Ramp,-33.359554,151.370108,NULL
6728,Station,666,NULL,NULL,Ourimbah,2258,New South Wales,Australia,Path,-33.359695,151.369750,NULL
6729,Station,667,NULL,NULL,Ourimbah,2258,New South Wales,Australia,Path,-33.359373,151.369735,NULL
6730,Hay,668,NULL,NULL,Haymarket,2000,New South Wales,Australia,Path,-33.879254,151.202740,NULL
6731,Hay,669,NULL,NULL,Haymarket,2000,New South Wales,Australia,Path,-33.879337,151.202620,NULL
6732,Banks,670,134,Cahors Road,Padstow,2211,New South Wales,Australia,Path,-33.951684,151.032344,NULL
6733,Howard,671,NULL,NULL,Padstow,2211,New South Wales,Australia,Ramp,-33.952094,151.032024,NULL
6734,Memorial,672,132,Memorial Drive,Padstow,2211,New South Wales,Australia,Ramp,-33.951764,151.031979,NULL
6735,Memorial,673,NULL,NULL,Padstow,2211,New South Wales,Australia,Path,-33.952005,151.031966,NULL
6736,Memorial,674,NULL,NULL,Padstow,2211,New South Wales,Australia,Stairs,-33.951706,151.031930,NULL
6737,Anderson,675,224,Weston Street,Panania,2213,New South Wales,Australia,Ramp,-33.954133,150.998297,NULL
6738,Weston,676,224,Weston Street,Panania,2213,New South Wales,Australia,Ramp,-33.954404,150.998267,NULL
6739,Station,677,3,Darcy Street,Parramatta,2150,New South Wales,Australia,Stairs,-33.817878,151.006321,NULL
6740,Liverpool-Parramatta,678,10,Valentine Avenue,Parramatta,2150,New South Wales,Australia,Lift,-33.818237,151.005929,NULL
6741,Liverpool-Parramatta,679,3,Darcy Street,Parramatta,2150,New South Wales,Australia,Stairs,-33.818198,151.005884,NULL
6742,Liverpool-Parramatta,680,NULL,NULL,Parramatta,2150,New South Wales,Australia,Stairs,-33.817531,151.005003,NULL
6743,Darcy,681,21,Darcy Street,Parramatta,2150,New South Wales,Australia,Lift,-33.817078,151.004916,NULL
6744,Liverpool-Parramatta,682,87,Argyle Street,Parramatta,2150,New South Wales,Australia,Lift,-33.817376,151.004695,NULL
6745,Darcy,683,21R,Darcy Street,Parramatta,2150,New South Wales,Australia,Stairs,-33.816980,151.004680,NULL
6746,Liverpool-Parramatta,684,NULL,Station Street East,Parramatta,2150,New South Wales,Australia,Escalators,-33.817572,151.004509,NULL
6747,Liverpool-Parramatta,685,87,Argyle Street,Parramatta,2150,New South Wales,Australia,Stairs,-33.817204,151.004443,NULL
6748,Main,686,19,Railway Street,Paterson,2421,New South Wales,Australia,Stairs,-32.602370,151.614764,NULL
6749,Wentworth,687,221,Wentworth Avenue,Pendle Hill,2145,New South Wales,Australia,Ramp,-33.801676,150.957003,NULL
6750,Wentworth,688,227,Wentworth Avenue,Pendle Hill,2145,New South Wales,Australia,Stairs,-33.801271,150.956549,NULL
6751,Joyce,689,152B,Pendle Way,Pendle Hill,2145,New South Wales,Australia,Ramp,-33.801352,150.955929,NULL
6752,Joyce,690,152B,Pendle Way,Pendle Hill,2145,New South Wales,Australia,Path,-33.801308,150.955850,NULL
6753,Railway,691,346,Pennant Hills Road,Pennant Hills,2120,New South Wales,Australia,Stairs,-33.737930,151.072777,NULL
6754,Railway,692,5,Ramsay Road,Pennant Hills,2120,New South Wales,Australia,Lift,-33.737955,151.072626,NULL
6755,Yarrara,693,NULL,NULL,Pennant Hills,2120,New South Wales,Australia,Path,-33.737715,151.072606,NULL
6756,Yarrara,694,NULL,NULL,Pennant Hills,2120,New South Wales,Australia,Stairs,-33.737723,151.072573,NULL
6757,Railway,695,NULL,Railway Street,Pennant Hills,2120,New South Wales,Australia,Ramp,-33.738161,151.072564,NULL
6758,Yarrara,696,5,Ramsay Road,Pennant Hills,2120,New South Wales,Australia,Lift,-33.737865,151.072498,NULL
6759,Combewood,697,81,Lord Sheffield Circuit,Penrith,2750,New South Wales,Australia,Stairs,-33.749858,150.696576,NULL
6760,Combewood,698,7,Station Street,Penrith,2750,New South Wales,Australia,Lift,-33.749851,150.696504,NULL
6761,Jane,699,57,Great Western Highway,Penrith,2750,New South Wales,Australia,Stairs,-33.750290,150.696471,NULL
6762,Jane,700,57,Great Western Highway,Penrith,2750,New South Wales,Australia,Lift,-33.750281,150.696433,NULL
6763,Jane,701,7,Station Street,Penrith,2750,New South Wales,Australia,Stairs,-33.750188,150.696196,NULL
6764,Penrose,702,901,Penrose Road,Penrose,2579,New South Wales,Australia,Path,-34.672305,150.212274,NULL
6765,Kareela,703,310,Kareela Road,Penrose,2579,New South Wales,Australia,Path,-34.672160,150.212086,NULL
6766,Bridge,704,NULL,NULL,Penshurst,2222,New South Wales,Australia,Stairs,-33.966081,151.088837,NULL
6767,Laycock,705,10,The Strand,Penshurst,2222,New South Wales,Australia,Ramp,-33.966332,151.088801,NULL
6768,Laycock,706,10,The Strand,Penshurst,2222,New South Wales,Australia,Stairs,-33.966319,151.088713,NULL
6769,Bridge,707,5,Penshurst Street,Penshurst,2222,New South Wales,Australia,Lift,-33.966097,151.088668,NULL
6770,Trafalgar,708,3,Regent Street,Petersham,2049,New South Wales,Australia,Stairs,-33.894022,151.155767,NULL
6771,Terminus,709,36,Terminus Street,Petersham,2049,New South Wales,Australia,Stairs,-33.893606,151.155541,NULL
6772,Prince,710,7,Campbell Street,Picton,2571,New South Wales,Australia,Stairs,-34.179648,150.612881,NULL
6773,Station,711,7,Campbell Street,Picton,2571,New South Wales,Australia,Stairs,-34.179278,150.612730,NULL
6774,Prince,712,7,Campbell Street,Picton,2571,New South Wales,Australia,Stairs,-34.179682,150.612704,NULL
6775,Station,713,6,Campbell Street,Picton,2571,New South Wales,Australia,Lift,-34.179211,150.612664,NULL
6776,Kurrawa,714,NULL,NULL,Point Clare,2250,New South Wales,Australia,Stairs,-33.446300,151.328526,NULL
6777,Brisbane Water,715,47,Brisbane Water Drive,Point Clare,2250,New South Wales,Australia,Stairs,-33.446182,151.328264,NULL
6778,Brisbane Water,716,47,Brisbane Water Drive,Point Clare,2250,New South Wales,Australia,Ramp,-33.446213,151.328219,NULL
6779,Old Port,717,LOT 1,Darcy Road,Port Kembla,2505,New South Wales,Australia,Ramp,-34.477188,150.902856,NULL
6780,Flinders,718,NULL,NULL,Port Kembla,2505,New South Wales,Australia,Stairs,-34.472979,150.887326,NULL
6781,Flinders,719,2,Flinders Street,Port Kembla,2505,New South Wales,Australia,Stairs,-34.473129,150.887041,NULL
6782,Punchbowl,720,715,Punchbowl Road,Punchbowl,2196,New South Wales,Australia,Stairs,-33.925252,151.055579,NULL
6783,The Boulevarde,721,279A,The Boulevarde,Punchbowl,2196,New South Wales,Australia,Stairs,-33.925567,151.055571,NULL
6784,Grandview,722,79,Grandview Street,Pymble,2073,New South Wales,Australia,Stairs,-33.744638,151.142273,NULL
6785,Pacific,723,987,A1,Pymble,2073,New South Wales,Australia,Stairs,-33.744983,151.142198,NULL
6786,Murray,724,94,Union Street,Pyrmont,2009,New South Wales,Australia,Path,-33.869535,151.197707,NULL
6787,Pearce,725,44,Pearce Road,Quakers Hill,2763,New South Wales,Australia,Lift,-33.727310,150.886272,NULL
6788,Pearce,726,46A,Pearce Road,Quakers Hill,2763,New South Wales,Australia,Stairs,-33.727215,150.886217,NULL
6789,Railway,727,23,Railway Road,Quakers Hill,2763,New South Wales,Australia,Lift,-33.727431,150.886038,NULL
6790,Railway,728,21,Railway Road,Quakers Hill,2763,New South Wales,Australia,Stairs,-33.727214,150.885887,NULL
6791,Gibbons,729,NULL,NULL,Redfern,2016,New South Wales,Australia,Path,-33.892029,151.199511,NULL
6792,Lawson,730,5,Lawson Street,Redfern,2016,New South Wales,Australia,Path,-33.891563,151.198824,NULL
6793,Marian,731,NULL,NULL,Eveleigh,2015,New South Wales,Australia,Stairs,-33.892704,151.198181,NULL
6794,Amy,732,4,Amy Street,Regents Park,2143,New South Wales,Australia,Path,-33.883351,151.024178,NULL
6795,Park,733,401,Park Road,Regents Park,2143,New South Wales,Australia,Stairs,-33.883115,151.023793,NULL
6796,Park,734,401,Park Road,Regents Park,2143,New South Wales,Australia,Ramp,-33.883246,151.023700,NULL
6797,Blamey,735,2,Revesby Place,Revesby,2212,New South Wales,Australia,Stairs,-33.952707,151.015486,NULL
6798,Marco,736,NULL,NULL,Revesby,2212,New South Wales,Australia,Lift,-33.952358,151.015319,NULL
6799,Marco,737,NULL,NULL,Revesby,2212,New South Wales,Australia,Stairs,-33.952311,151.015277,NULL
6800,Blamey,738,4,Revesby Place,Revesby,2212,New South Wales,Australia,Lift,-33.952736,151.015232,NULL
6801,Blaxland,739,NULL,Blaxland Road,Rhodes,2138,New South Wales,Australia,Stairs,-33.830676,151.087236,NULL
6802,Blaxland,740,NULL,Blaxland Road,Rhodes,2138,New South Wales,Australia,Lift,-33.830649,151.087223,NULL
6803,Walker,741,4,Walker Street,Rhodes,2138,New South Wales,Australia,Lift,-33.830456,151.086876,NULL
6804,Walker,742,4,Walker Street,Rhodes,2138,New South Wales,Australia,Stairs,-33.830640,151.086821,NULL
6805,E Market,743,21,East Market Street,Richmond,2753,New South Wales,Australia,Stairs,-33.598771,150.752309,NULL
6806,E Market,744,21,East Market Street,Richmond,2753,New South Wales,Australia,Ramp,-33.598854,150.752253,NULL
6807,Garfield,745,86,West Parade,Riverstone,2765,New South Wales,Australia,Path,-33.679768,150.860729,NULL
6808,Garfield,746,NULL,NULL,Riverstone,2765,New South Wales,Australia,Path,-33.679856,150.860520,NULL
6809,Riverstone,747,1,Riverstone Parade,Riverstone,2765,New South Wales,Australia,Path,-33.679051,150.860440,NULL
6810,Belmore,748,220,Belmore Road,Riverwood,2210,New South Wales,Australia,Path,-33.951470,151.052562,NULL
6811,Belmore,749,NULL,NULL,Riverwood,2210,New South Wales,Australia,Stairs,-33.951600,151.052549,NULL
6812,Geeves,750,NULL,NULL,Rockdale,2216,New South Wales,Australia,Stairs,-33.952303,151.136987,NULL
6813,Geeves,751,NULL,NULL,Rockdale,2216,New South Wales,Australia,Lift,-33.952487,151.136861,NULL
6814,Geeves,752,1A,Tramway Arcade,Rockdale,2216,New South Wales,Australia,Stairs,-33.952580,151.136844,NULL
6815,Railway,753,88,Railway Street,Rockdale,2216,New South Wales,Australia,Ramp,-33.951910,151.136441,NULL
6816,Railway,754,102,Railway Street,Rockdale,2216,New South Wales,Australia,Stairs,-33.952210,151.136280,NULL
6817,Beames,755,NULL,NULL,Rooty Hill,2766,New South Wales,Australia,Stairs,-33.771882,150.844461,NULL
6818,North,756,NULL,NULL,Rooty Hill,2766,New South Wales,Australia,Stairs,-33.771486,150.844284,NULL
6819,Beames,757,1,Rooty Hill Road South,Rooty Hill,2766,New South Wales,Australia,Ramp,-33.772013,150.844247,NULL
6820,Rooty Hill North,758,2A,Rooty Hill Road North,Rooty Hill,2766,New South Wales,Australia,Ramp,-33.771248,150.843872,NULL
6821,James Ruse,759,120,James Ruse Drive,Rosehill,2142,New South Wales,Australia,Stairs,-33.823038,151.022231,NULL
6822,James Ruse,760,116,James Ruse Drive,Rosehill,2142,New South Wales,Australia,Stairs,-33.823220,151.022210,NULL
6823,James Ruse,761,116,James Ruse Drive,Rosehill,2142,New South Wales,Australia,Ramp,-33.823084,151.021815,NULL
6824,Hill,762,43,Hill Street,Roseville,2069,New South Wales,Australia,Ramp,-33.784348,151.177866,NULL
6825,Pacific,763,NULL,NULL,Roseville,2069,New South Wales,Australia,Ramp,-33.784679,151.177749,NULL
6826,Bayview,764,31,Bayview Crescent,Annandale,2038,New South Wales,Australia,Ramp,-33.871857,151.172948,NULL
6827,Bayview,765,31,Bayview Crescent,Annandale,2038,New South Wales,Australia,Ramp,-33.871953,151.172914,NULL
6828,The Crescent,766,31,Bayview Crescent,Annandale,2038,New South Wales,Australia,Stairs,-33.871748,151.172869,NULL
6829,Brodie,767,5,Brodie Street,Rydalmere,2116,New South Wales,Australia,Path,-33.810156,151.029479,NULL
6830,Astra,768,1,Astra Street,Shortland,2307,New South Wales,Australia,Stairs,-32.872794,151.702801,NULL
6831,Railway,769,371,Lawrence Hargrave Drive,Scarborough,2515,New South Wales,Australia,Stairs,-34.265678,150.965496,NULL
6832,Railway,770,1,Railway Avenue,Scarborough,2515,New South Wales,Australia,Stairs,-34.265516,150.965194,NULL
6833,Railway,771,NULL,Railway Terrace,Schofields,2762,New South Wales,Australia,Path,-33.704835,150.874238,NULL
6834,Railway,772,NULL,Railway Terrace,Schofields,2762,New South Wales,Australia,Lift,-33.704438,150.874017,NULL
6835,Railway,773,NULL,NULL,Schofields,2762,New South Wales,Australia,Stairs,-33.704187,150.873932,NULL
6836,Bridge,774,NULL,Siding Terrace,Schofields,2762,New South Wales,Australia,Lift,-33.704544,150.873610,NULL
6837,Bridge,775,NULL,Siding Terrace,Schofields,2762,New South Wales,Australia,Stairs,-33.704317,150.873526,NULL
6838,Susan,776,109,Susan Street,Scone,2337,New South Wales,Australia,Path,-32.046706,150.867072,NULL
6839,Helen,777,NULL,NULL,Sefton,2162,New South Wales,Australia,Lift,-33.885162,151.011841,NULL
6840,Wellington,778,141,Wellington Road,Sefton,2162,New South Wales,Australia,Lift,-33.885496,151.011797,NULL
6841,Helen,779,44A,Helen Street,Sefton,2162,New South Wales,Australia,Stairs,-33.885160,151.011671,NULL
6842,Wellington,780,143,Wellington Road,Sefton,2162,New South Wales,Australia,Stairs,-33.885432,151.011622,NULL
6843,Prospect,781,198,Prospect Highway,Seven Hills,2147,New South Wales,Australia,Stairs,-33.774105,150.936191,NULL
6844,The Hills,782,47,Boomerang Place,Seven Hills,2147,New South Wales,Australia,Lift,-33.774557,150.936172,NULL
6845,Prospect,783,NULL,NULL,Seven Hills,2147,New South Wales,Australia,Lift,-33.774071,150.936089,NULL
6846,Prospect,784,NULL,NULL,Seven Hills,2147,New South Wales,Australia,Ramp,-33.774102,150.935925,NULL
6847,The Hills,785,53,Boomerang Place,Seven Hills,2147,New South Wales,Australia,Ramp,-33.774520,150.935432,NULL
6848,Piper,786,NULL,Piper Drive,Shell Cove,2529,New South Wales,Australia,Lift,-34.591251,150.844818,NULL
6849,Piper,787,1,Piper Drive,Shell Cove,2529,New South Wales,Australia,Stairs,-34.591307,150.844801,NULL
6850,Piper,788,NULL,Piper Drive,Shell Cove,2529,New South Wales,Australia,Lift,-34.591225,150.844669,NULL
6851,Piper,789,1,Piper Drive,Shell Cove,2529,New South Wales,Australia,Stairs,-34.591287,150.844651,NULL
6852,Munro,790,4,Munro Lane,Singleton,2330,New South Wales,Australia,Ramp,-32.571960,151.165682,NULL
6853,Munro,791,18,Munro Street,Singleton,2330,New South Wales,Australia,Ramp,-32.571853,151.165540,NULL
6854,Munro,792,14,Munro Street,Singleton,2330,New South Wales,Australia,Path,-32.571833,151.165486,NULL
6855,Macquarie,793,238,Macquarie Road,Springwood,2777,New South Wales,Australia,Stairs,-33.699189,150.563697,NULL
6856,Macquarie,794,248,Macquarie Road,Springwood,2777,New South Wales,Australia,Ramp,-33.699361,150.563522,NULL
6857,Station,795,NULL,NULL,Springwood,2777,New South Wales,Australia,Ramp,-33.698964,150.563304,NULL
6858,James,796,2,Saint James Road,Sydney,2000,New South Wales,Australia,Stairs,-33.869927,151.211498,NULL
6859,James,797,2,Saint James Road,Sydney,2000,New South Wales,Australia,Ramp,-33.870033,151.211289,NULL
6860,Elizabeth,798,118,Elizabeth Street,Sydney,2000,New South Wales,Australia,Lift,-33.870678,151.210484,NULL
6861,Elizabeth,799,118,Elizabeth Street,Sydney,2000,New South Wales,Australia,Stairs,-33.870749,151.210448,NULL
6862,Sergeants,800,NULL,NULL,St Leonards,2065,New South Wales,Australia,Stairs,-33.822246,151.194762,NULL
6863,Sergeants,801,1,Sergeants Lane,St Leonards,2065,New South Wales,Australia,Lift,-33.822223,151.194760,NULL
6864,Herbert,802,NULL,NULL,St Leonards,2065,New South Wales,Australia,Lift,-33.822323,151.193647,NULL
6865,Herbert,803,3,Herbert Street,St Leonards,2065,New South Wales,Australia,Stairs,-33.822316,151.193608,NULL
6866,Herbert,804,NULL,NULL,St Leonards,2065,New South Wales,Australia,Stairs,-33.822462,151.193432,NULL
6867,Herbert,805,NULL,NULL,St Leonards,2065,New South Wales,Australia,Lift,-33.822430,151.193367,NULL
6868,Forrester,806,NULL,Station Street,North Saint Marys,2760,New South Wales,Australia,Lift,-33.761897,150.775158,NULL
6869,Station,807,113b,Station Street,Saint Marys,2760,New South Wales,Australia,Lift,-33.762350,150.775057,NULL
6870,Forrester,808,NULL,Station Street,North Saint Marys,2760,New South Wales,Australia,Stairs,-33.761880,150.774925,NULL
6871,Station,809,NULL,NULL,North Saint Marys,2760,New South Wales,Australia,Stairs,-33.762318,150.774872,NULL
6872,May,810,1,Goodsell Street,St Peters,2044,New South Wales,Australia,Path,-33.907453,151.180861,NULL
6873,Lord,811,9,Lord Street,Newtown,2042,New South Wales,Australia,Path,-33.906942,151.180649,NULL
6874,Douglas,812,140,Percival Road,Stanmore,2048,New South Wales,Australia,Ramp,-33.894164,151.164204,NULL
6875,Trafalgar,813,110,Cambridge Street,Stanmore,2048,New South Wales,Australia,Ramp,-33.894676,151.164157,NULL
6876,Railway,814,NULL,Wodi Wodi Walking Track,Stanwell Park,2508,New South Wales,Australia,Stairs,-34.226183,150.981234,NULL
